plainText,key,cipherText
01000010,0111100111,10000001
10111100,1110100001,10100110
00011001,0100100001,11001101
10011001,1101010101,10011001
00001000,1100110111,00111101
00110011,0011011000,00110100
11100111,0001010111,11100101
11000011,0101100010,11100100
11000011,1000100001,00111011
10010110,0010011110,11101001
01101111,1011011100,11010110
10110011,0110011111,01000010
11001110,0001011100,00001010
11001110,0111101000,10000110
10111111,1110000101,00000111
10000100,1111010010,11110010
10101010,0100100001,01010000
01001010,1011110101,00101100
11101111,1011010110,10000010
11110000,0011011010,10110000
00010010,0110100110,00011111
00111101,0000011111,11110110
00101100,0000111101,10110100
10010011,0101100011,10101010
00000011,0101011011,10001100
01011011,0001000101,10100011
01011111,1011001101,10011101
11000110,0110001101,11100110
00100001,1111111010,01001100
00100010,0011011000,01001100
01000010,1100010111,00111000
10100000,0001011100,10010110
10110010,1000001110,00001111
00010010,0000010011,00010010
11000000,0000110100,01001010
01011110,0001001011,10110110
00010001,0000101000,10001100
10101010,0011100001,11001110
10110111,0010001110,10101111
10100111,1011101101,10000111
01010011,1000110110,10100111
10000100,0011000010,11001101
01000010,0011111111,00110010
11100000,1100110010,01110100
00001010,1111111000,00011011
10111011,1010100000,01001011
11000110,1011001100,11001111
10100110,0100010010,10100100
11010010,0110111010,00111001
11101100,1101001000,11000111
01010111,1101000101,00111101
01110101,1011011010,10001010
11111001,1000100110,00011111
11101001,0001101011,01100000
00001100,0111000111,00000001
01011101,0110100000,11011101
10111101,0100010010,00011010
10010011,0100100010,01110011
10110011,1101000100,10100011
00111000,1110011110,01010101
10000010,1001010100,11110101
11100101,0011010010,11101101
00100110,1011011000,10011001
00110110,0110111101,11101000
00100110,0001111111,01000011
00111101,1000110101,11100110
11010111,0101100001,01111001
01101111,0010100110,10101010
01110011,0101010000,00111010
01101101,0001111111,01001011
00001100,0011101110,10101110
00101100,1100101011,01100110
00000011,1110101011,10010011
00110110,0011110011,11000011
10011110,0101110011,10111001
01010111,1010100110,00000011
10001111,1110000101,01100001
00110010,0100100110,10011111
00011100,1110110001,10000100
00101010,0011111000,00110101
00110110,0011110011,11000011
01001001,1111001101,00000111
00001111,1011001000,00000011
11111010,0110011001,10101000
10100000,0101011010,11000010
00001100,0000001000,00111001
10001110,1101101111,01100000
11101111,1001111100,01011001
10001111,1100111010,11011110
00001000,1101000001,00001101
11001100,1010010010,00001011
00010000,0111000010,11100101
11111111,0111110010,01101011
10111100,1010111011,10011110
00111000,1001001111,10000011
11100010,1000111010,01010001
10100011,1100111001,11100000
00000001,0011010100,00000011
11000101,1001111011,01010010
01100000,1001010111,00001001
00000111,0101000110,10110010
00010010,0010001110,10101011
10011101,1011110110,10110011
01000111,0010010010,11011100
11011110,1001001001,10000010
00101101,1001101101,10010110
10010101,0001011100,10000101
01111100,1100101010,10101100
00101011,0111000101,01101110
10010010,1001101111,01101100
10001100,1000000010,00111011
10011001,0101000110,01010101
01010011,1010010110,10101111
10100010,1000110110,01001011
10111010,0110110011,11001000
00010111,0111010011,11100100
11010101,1110100110,11100110
01011110,1111111011,10010101
10000110,0011011111,10100001
01101011,0001110001,01111110
10010010,1001001010,01101001
00100100,0001100010,00001011
00000000,0101101100,11111001
11100011,1100100010,01001110
00000000,1010010001,11000100
11001110,1011111100,10000000
11100111,0001101101,01111001
01011001,0100010000,11010101
11010010,0011010111,00010001
10011111,0111011010,11100011
01100011,1110100011,00001001
00100111,1101001110,11011100
00010100,1100101100,10001001
11101100,0001011001,00101101
10001010,0101101000,11111111
10110000,1100111011,00101101
10100110,0100101100,10011111
11010011,0100000011,00001110
00110000,0101011111,01101110
00001011,1100000110,11111111
01000100,1010000011,11111010
11000110,1110101011,01011001
10110111,1010000100,10101101
00100011,1100000100,01101101
00011100,1100100100,00000001
11110110,0011110011,10110001
01000110,1101100111,00011010
00010000,0010000101,00111011
10000101,1001010111,01111100
10000010,0011000010,10111111
11100010,0001110111,00100110
10011011,0001101101,00100101
10000111,1010001010,01111001
00110000,0000011110,01000001
10111101,1111011110,10001111
00101010,1100000000,01010011
11001100,0010101110,10011110
11101110,1001010110,10010010
11111000,0111111010,00111110
00111100,1011110001,00111000
01100000,0101100111,10011110
11001101,1010100101,01100010
01001100,0101000101,01101001
00011011,0010110001,01001011
10111101,0000111111,10110000
00110001,1011001011,11110011
00111010,1000111110,11100110
01010011,0010011100,10011111
11001110,1000100101,10100000
01010111,1110000111,01100110
10101010,1011001010,01001001
00010010,0010111011,10001110
10010100,1100111000,11100011
00000111,1011101111,10011101
00101111,0101101100,00110110
01110111,0011001110,00101111
00000101,0101110011,01110110
00111011,1111100100,11100011
00111000,0001000011,00101010
00101100,1011000111,11101011
11111001,1010010100,11011000
01100000,0011001100,11001101
01111010,0001011010,11010111
10110011,1110001111,00011011
10001111,0110001101,01000101
10111100,1000101001,01111001
11001011,1101110000,11011111
11011111,1111111011,00001110
00001110,0101110010,00000111
00101110,1110011111,01000101
00111101,0111111000,00100000
00101010,1111010100,11111001
11001111,0110110001,00001011
10000111,1110010000,10001010
00110111,0101010100,01101110
00011010,1000101001,00110111
11101100,0001101100,00101000
10011001,1111110100,11010000
11101011,1101001101,10110000
01000010,0010010011,10010111
11111110,0100001100,11100000
00101101,1101001101,10110110
00110001,0111111000,10001011
11010000,0111010111,01111010
11111100,1011110001,00001010
11001010,1001001001,11101000
11100111,1111101001,10011110
01100011,1100000101,10111000
00111100,0000011100,11011110
00100000,1101010000,00110010
00000101,0001101000,01001100
01110011,0010000011,11001000
10110110,0100001001,01000111
00011010,0000100110,00101011
00011101,1100001011,00011110
01111111,1110001110,01100110
00100010,1111110010,01101110
11011001,1111011110,11010110
01111111,1110011011,00000110
11111101,0001111101,11010110
11110100,1110011101,01010011
11110000,1000111100,00010111
10110100,0011000100,01111111
10100000,1000101011,10011001
01010100,0001001001,01001010
00111110,1000110100,00110001
11010100,0000110001,00000000
11001001,0100010101,10010000
01010010,1110000101,10100010
00011111,0010101001,01011001
01111110,1010001001,10000011
10110001,1011100100,10001101
10110000,1010001010,11101001
10010001,1110100110,00010111
00100101,0101010000,11000011
10000010,1011011001,11010011
01100110,0101001110,01111111
01000111,0000001000,00000111
00001000,0010000001,10110011
01011010,0011011011,00110010
00111101,0101001110,00111000
01101000,0001110111,00010001
11000101,0011110000,10010001
11001111,1000010111,00100000
10010111,1101101010,11010100
00000100,0110010110,11000001
01001110,1000010000,00100011
00011111,0010010110,10000000
00001010,1100000001,10011010
10010000,1010011000,01001110
10101100,1000110011,00111011
11110001,1111101010,00001000
10011111,1011111101,11100011
11011010,0100001100,00101101
01110011,0001101111,01000110
11101110,1110110000,01000000
11010100,1001000011,10111100
01000111,0000011010,10100000
00011111,1000100001,11000001
11100111,1101001000,11011111
11110000,0110110111,11010100
00100111,0110100111,01000101
11011011,1011111000,00110110
11100101,0110011010,10101101
01000101,1110101100,00101011
10101010,1010001001,11011010
00110110,1011111110,10100011
11000101,0011101000,11010110
01100000,1111110000,11001011
01100100,0000110001,01000000
11101001,0111011000,11010100
01111010,0001000000,10001000
01101010,0000111010,11111110
11101100,0000001111,11110011
11011010,1111100000,01101001
11010011,0101111101,00100010
00100110,1101010111,01100011
11111011,0100100110,11011010
00001100,0000000101,00011011
11011110,0000001101,10000001
10110101,1100101110,00000011
00110011,0101110111,01101100
10100100,1101110111,10111110
11111100,0110110101,01001111
00001011,0100001110,01101001
01011101,0010010000,10111100
01101000,0000011011,00111100
11010011,1000100000,01110001
10000110,0010111100,01011110
10000010,1101111100,10010111
01100111,1101001010,00101101
11011110,1100000101,11000011
11111100,0110000000,00100011
11010101,0000111100,00010111
00111101,1011100001,01111110
01011000,0110000000,00001000
10010001,0000100011,10010001
11101001,0110100001,11111100
11110010,1100000001,10100100
00001011,1101011100,01000010
00010110,1010100010,01000111
00110101,0101101110,00110011
01100000,0101000011,10111011
10000111,0010111011,10110011
11100111,1001001001,10010110
10100101,0000100001,01001011
00000001,1111111100,00100111
11110111,1011001001,11111101
11110000,1010110011,00000001
10100010,0101011110,10101001
01000010,1111111011,11110101
01110011,0111110111,10010000
01100101,1010001010,00101000
10110100,1101000011,00100100
01101111,0111001001,10000010
10111011,0100111110,10110001
01010100,1111110010,01111011
01000000,0001111100,00101100
00110101,0110010000,01101110
01001111,0010001010,00010101
10100101,1101010111,10010100
01010111,0011011100,01001000
01111001,0011101101,10110001
11010111,0000010110,11000110
10001000,0101110000,10110011
11111110,1110110010,00011010
10111010,1011000000,01110101
10000101,1010000011,00001111
01110100,1110110110,01101110
01000100,1100111100,11001101
11010011,1001000110,10001011
01000010,1001000110,10110010
10010010,0110000000,11110110
01010100,1110011101,10111101
01001110,0011110101,11111001
11101100,0010111100,11000111
10100111,1101101011,11110110
10101001,0011111001,10001101
00000100,1000111110,01111011
10111011,1010001000,11001101
00011111,0101000011,01010001
10111010,1101100001,01111001
10000111,0011111101,10000100
10100101,1001011001,01101000
11011001,0000111100,01011100
10100100,1000101010,10011101
01101101,1000111100,10011110
00001000,1111010000,11001000
11110011,0001110101,01111000
10101111,1110001010,00111111
10001111,1101000101,10101111
10110001,0111010010,01011111
11110101,1101000011,10111110
01111111,0110100011,01110001
01100011,1100110011,10100000
01111001,1011110001,00001110
01111000,0000101110,01011110
00111001,0011110001,00101010
10111111,0101101110,10101111
01001110,0101011010,00100111
11111101,1000010001,11110001
01110011,1110000101,10011011
00100101,1100000100,11001011
01100001,1101011101,00010111
10110110,0100110010,11111000
10101111,1001110001,00001111
01101100,1001111000,01101000
01001001,1101001001,00101010
11010111,0010000110,00000111
00111010,0110101101,01010110
11100110,1110011001,11101100
00000111,1100001010,00110111
10010111,0010010100,01011100
00110000,0010011100,10011101
11000011,0010111001,01000100
10111110,0000101100,01110100
00100101,1110100110,11100101
10101000,0101101011,11100001
01000101,1010111101,11000011
00101010,1111101100,00011010
11011010,1011010111,11011101
01111110,0010000000,10010000
11010011,0101100100,00111101
01001000,1101001000,01001100
00010111,1110100111,11110110
00000100,0000101101,01110011
01100000,0001101100,11000101
11101110,1110010010,10110100
00000100,0011011010,00100100
00110010,0010111101,10101001
01011011,1101010100,00111011
01111100,0111001111,11011000
01011100,0001011001,00101000
11110101,1000001101,11010000
00101010,0011100101,11100001
11000100,0110111100,11100001
01100110,1111001010,01110100
01001001,1001001111,00001001
01010001,1100000000,10101110
10001101,1101001101,10011000
01111100,1011100110,00100111
10000110,0001110110,10110110
00101011,0010001001,11100011
00011110,0100111111,00110100
10101101,0101011101,01101001
00010001,0001000100,01101100
01011000,0100010000,10101100
10000011,0010001100,01011101
10000001,1001110101,11011111
10010011,1001011001,11001101
00010110,1011010001,11111101
00010000,1111110000,10001000
11101011,0110011101,10010000
00001111,1001110010,01111000
00101010,1001000111,10001101
00101001,0010010111,01110011
00011100,0000100000,10110100
00101101,0000110101,11001011
10110010,1010111100,01010010
11001100,1011011001,01101010
11001100,0101111100,11000001
01001100,0100010001,10000111
01001001,0100011100,11010101
10001101,0001011010,10010101
00101100,0010111010,01000001
01001111,0111011011,01101001
11110000,1100110001,00101011
01010110,0010110100,10001001
10101010,0011100100,01101110
10101000,1101011011,11011000
11000011,0101110000,01100011
00000100,1000001110,00011110
11101001,1011010001,00011001
01111001,1110011100,01001100
10000101,1010100010,11100110
10001010,0101011001,00110111
11000001,1001010001,11100111
00101001,1001000111,01100001
01111101,0010001010,11100111
01110011,0111011001,01001001
11000010,1001101011,11110010
01111000,1101001100,11111000
01011101,1110111000,00101100
11110101,1110111011,01110111
11011111,0101111011,10010110
11101110,1001111001,11101100
01011100,1111111010,11110111
10011101,1111111010,10001010
00100111,0011100000,00010101
01000010,1000111001,01101010
01100110,1101100100,10101111
11111111,0101001011,01011111
11111111,1011111111,00001111
11101110,0001010110,00010000
11011011,0011101110,10111011
10110101,1110100101,10011101
10100110,1110011010,00101101
10110010,1101001001,10010100
11010011,0001111001,01101011
10101111,1000011010,01010110
01010111,0000111010,00010001
01011110,0011111111,11111010
01110111,1011001101,01111110
00101001,0100101100,00000100
00010110,1001100000,00111100
01011101,0110010101,01010000
10001001,0111001110,01010100
01000010,1011010100,11101011
01010011,1001111001,10011111
00100000,1000101010,01111010
01000001,0110011011,00001111
10101001,0100010110,00111001
11011111,1110010001,10111010
00011011,0000000101,11100011
10010000,0001011110,01101001
10000010,1100011110,10000101
01100011,1100011111,10100110
00001101,0101101111,10111010
01000001,0001111001,00110101
11001000,0001110011,01010010
10011100,1011011011,01100100
00011001,1010001100,11111100
10001111,0000101101,01001101
11010110,0110010001,01001011
10111011,1011010001,11000001
11011111,0111011101,00110101
00100110,0111010101,10111111
10011011,0000111111,01011000
10101100,0101110100,11011111
00001011,1001110011,10010100
10100110,1111101000,01010110
11000100,0111111100,00100111
00011000,0111111100,00011001
00001001,0010111011,10010101
11111101,1010101011,01001000
01000101,1001111101,01111010
00101011,1010110100,01000111
11011101,1100011110,10001001
10010101,0101000011,00010010
11001000,0101101010,11011000
00101010,0110000010,01111001
01111011,0101111010,11110100
10110000,0111010010,00000010
11001000,0011100110,01111111
11110100,1100011000,11011111
00000011,0100100001,11001011
10000001,1010111110,01010011
10010010,1010110100,01011100
01110111,1011101000,00010010
00000000,1001001111,10100010
01101100,0010110111,10111010
00001000,1010010110,11011100
10001110,1011000101,00011010
01010001,1011000001,11011011
10010011,1111010100,10101111
00110000,0011001111,00000111
11100111,0011100011,11101100
11000001,0001110000,11111100
00100101,1000111001,00111010
11100100,0001000101,01001001
01101000,1001111011,01001010
10010011,1111011001,11100001
01000110,1000001011,00110111
01011010,0110100000,01011001
01011100,0000000100,00000101
01110010,1011010011,00010000
00011111,1101100101,00100010
10010100,1110100100,01010011
00011011,0010000100,11001111
00111100,0100010010,11100001
10010011,0010101011,00000110
00001111,1111000011,10011000
00110000,0011111100,01111111
11111001,0010010010,11100011
01001000,1100111010,10110111
10111101,0111001110,10110011
01110110,1111100011,11011100
11110001,1010100001,11100001
01110110,0111110101,11111100
10110010,0111010001,11000110
01011111,1011000100,01111010
10111111,0101110000,11110001
01111100,1111100101,11001100
11000100,0001011011,11111010
00101110,1010011000,11110100
11010101,0001001001,00010100
10000110,1110001001,00111001
11000101,1000000001,10010101
11010000,1100100011,00001101
10001000,1011110001,11001011
01000110,0000001010,11000110
00010001,0011110011,01111000
01101000,0101011010,10111011
11011110,0101001010,01010001
01100001,0111100110,00100010
01010111,1100110110,11000010
11111101,1100110001,11010001
11100001,0000010110,00000110
01100101,0001011001,11011000
01000010,0100111011,01001110
11100011,0000001101,00001000
01111001,0001101100,10011101
01010101,1101011000,00101100
11110000,1110000000,11001111
01000111,1001100001,01011110
10010010,0100001110,11100101
01110111,0011011001,00001100
00100000,1000001010,01011110
01000000,0100100001,00000001
11111010,1101010011,11110000
11111010,1100001111,01011100
11111110,0111011110,11111101
10100101,0011100001,00000101
11100010,0111110001,00101001
00001000,0111110001,00111001
10110111,0010101100,10101001
11001011,0111001101,10000100
10101001,0001101011,00010100
01100101,1010110100,11111110
01001101,1001001001,10101111
11000011,0010100101,00011100
01100001,0001111010,01000000
10101100,0011010000,01010111
10000001,1100110001,00000101
00011111,1111011100,11100100
01010000,0001100111,01010101
00011000,0110100010,01101000
10110100,1011000100,00001111
00110100,0010010010,11000111
00010110,0011010111,11000110
00111011,1111010110,10111011
11010011,0010101110,11010110
01111101,1110010111,10011100
01100001,0011000101,11010111
11100111,0100001000,00001001
01101101,1010110001,01101000
01001011,1110111111,00101000
11001101,1011110010,00011111
00111111,0100101011,11111111
11000101,1011011000,10110001
01011011,1111000100,11111111
01111000,1001001111,00010111
00101011,1111100100,01101101
10101111,0010111010,11101110
00010111,0100111000,01100011
11001000,1011011010,01001000
00011101,0100111110,00011011
10001100,1000110000,11010100
10001101,1011100101,00100100
11011111,0010010111,10110011
00001000,0101111110,10000010
00000011,1101000100,11100011
11101010,0111100100,00011110
11000101,1011101011,00111011
10101100,0100010101,10010100
11111101,1000100001,10010000
10011000,1110000100,11001010
01101010,0100000101,01001111
11111010,1101101010,00011010
00100111,1100111001,00000011
01111101,0011110011,11001011
01000000,0110001001,10101111
01000111,0101110101,11101101
10100011,0110101110,11110011
10001010,0001111101,00010010
10011110,1010110101,00011110
00001001,0111000000,10101001
10001001,0100000001,11101000
10001110,1001100000,01011010
01000100,0100100101,01000001
11011010,0111100111,00001000
11001000,1101001001,10101011
00000111,1000000011,10111000
01000000,0100110101,01000101
11000110,0010100110,11111001
01001010,0000110001,00100011
01100100,0001111111,01111100
10101001,0111110010,11010010
00011010,0011100011,10111110
11010001,1001011001,00100110
10110101,1110111010,00101010
00011110,0111101101,00001001
01110011,0100110010,00101000
11111111,1101100011,01101001
01000100,1100010111,10110110
10011011,1100000010,11111111
11011101,1000000100,11010000
01011000,0110001011,11011011
01111100,0000001011,01011011
00110110,0101011001,10111111
10000000,0010100011,00001111
00110010,1001100100,00011101
10011000,0100110000,01111110
01101011,0001011000,01100011
11110111,0001110010,01111011
00110010,0010010011,10010010
10110010,1111010010,11000011
10011010,1111111111,00001011
01011001,1001111101,10111111
01011010,0110111100,10000010
00000100,1010000010,00001111
10100100,1101001111,00101101
10011000,0000011011,00101101
11001011,0101001111,10101110
00111000,1011100010,10110110
01101000,1110101110,01110011
00000011,1100101000,10100110
00100101,0100001111,00111010
00101110,1011100110,11101001
10111001,1011111010,01000111
00000111,0011010000,11011100
00110111,1100110011,00010010
10000110,1110111001,11110000
11010010,0010010110,01001100
01011000,0101101001,10100100
11101001,0010001101,01011111
10001101,0100010000,00100101
00001110,1000011011,10100100
10011101,1110011100,01010111
10111100,1011110001,01011110
01010011,0110101101,11110111
01000110,0000111010,01001010
01010001,0000101010,10001100
11111101,1000111011,11100101
01001110,1001101110,01011011
00100110,0010100000,01100000
01010001,1101110010,00111001
10110000,1001101111,10111111
11100011,0010010100,00011100
11001000,0000100010,00011000
10000100,0111010101,00011100
00100001,1110011100,01011011
00001011,0100100000,11011100
00010011,1100101111,01011000
11110011,1101000110,00100011
01110001,1101010011,10111100
10101010,0110000000,00111001
11010011,0001001000,00000111
10110010,0011110000,01100111
00000100,1100010001,11101100
11000110,1001010001,10001001
00110001,1101101001,11011101
11010110,1100110011,00110101
10100001,0111100101,01000101
00000101,0010110101,11000001
11011011,0010011100,00100011
10011111,1111001100,00001110
10001100,0111101101,11110101
10011010,0011100110,00110001
11000001,1000100010,00111111
11101010,1000111100,10000011
01110100,1111100101,11110100
01000111,0101011010,10110100
00001101,1111010101,11101110
00100110,1110101111,10101010
00101010,1100011011,11101001
00101000,1001100001,10000101
00100101,0110101001,01100011
00001111,1110100001,10001110
11000101,1101100001,11000111
11111100,1010101000,11000001
01110110,1001101010,10010110
00010000,1111011010,01111100
11100010,1011001001,10100010
11101001,1011101011,11001110
01010001,1111110000,00010011
01100000,0110001011,00010011
10110011,1100010010,11111000
01010000,0011100111,01111101
10111111,1011001111,00010011
10010001,0101111000,01001101
00101100,0001101110,00101110
00010001,1010100111,11110000
00001010,0001001101,11010101
10101111,1110001011,11110110
00001100,0001100100,00110100
10011110,1011011100,00010011
00011000,0101011001,11011001
10111010,0111011110,00101100
10111101,0010011100,00001101
01110010,0111000100,00110001
01011111,1111111001,10111100
10111010,1101001110,00000111
01111011,0111011001,10110011
10010111,0111101001,10110111
10001010,1110000100,10010100
11011100,0011110101,00100101
00100110,1110111011,11101010
10110110,0010100110,01010100
10001000,0001000001,01011011
00010110,1011101101,00010111
11010011,1001100000,01010111
01010101,1100010000,10001010
00101000,0001011110,00001010
00010110,1100111000,00110100
01011010,1010101101,01001010
10000101,0001001101,11100010
10100010,0000111000,01010011
10111000,1100100101,01100011
11101110,0000111111,10111001
01011010,0000001101,01000110
11110000,1101100101,10111111
10110011,0100011000,00001000
00111100,1110101001,01010010
00110011,1111000100,01101000
11010001,1011001111,11100000
11010100,1100110111,01000001
10000101,0110111011,01111000
11100110,1110011000,10101101
10001000,0111110101,11010111
01011000,1101100000,11000001
10001010,0000100001,11111000
10111100,0011011111,10101011
01110000,1111111010,01100000
10100011,0010101011,00011111
01100011,0110011111,10001001
00110110,1101000000,10110100
11010010,0011011111,10100111
00011000,1011000110,01111110
11110001,0011100110,10001111
10001000,0111010100,10011110
10101100,0110011010,10100111
00110100,0011110000,11010101
01111011,1101011010,10100100
10001000,1110111100,10001110
10011011,0011111000,10100000
11000010,0001001100,00110110
01111011,0000101111,00101011
11010010,0010011010,00011101
01111001,0011000111,00100011
10110011,0101001010,10011101
11101111,1111010101,01110111
11010110,1011111001,01101101
01110001,1001000100,11110110
11110111,1001010001,11110010
00000111,1011011010,10111000
11011001,0011010111,01000101
00100111,0100001101,10111111
11101110,0001001101,00101010
01011111,1101110101,00111111
10000101,1110001111,10111110
01110110,0011110010,00110110
10110110,1100100100,11111100
00001001,0111111101,01001011
10111101,0001000111,10111001
10101000,1000011010,01001101
00011101,0100101011,00111010
00101000,1111101011,00011111
01011101,1011101101,11111110
11011100,1011110010,11000101
11110101,1100011010,10110110
11010010,1011001000,10000100
11001001,0001010010,11100110
11101110,0111001100,11001011
00000110,1001000000,10110010
11111011,0100010110,00010011
01001011,1100000111,00101010
10001000,0101001001,10111101
01001110,1101100111,00010100
01101000,0001011110,10011110
01000000,0101000100,00101011
01110011,1111110111,01100000
01110001,0011101010,10001010
00110101,0101011110,10011111
10011001,1010111100,11110110
00100000,1011110101,11110011
01001000,0001011101,00101011
00110011,0011110110,11100101
01101101,1110001010,00010000
00100001,0111001010,10011101
00001010,0010101111,11101111
00010011,1010101101,00100001
10111111,1101010100,01100100
01011000,0100000011,00110000
01001100,0100101001,11001000
00110000,1101001010,01110100
10111010,1100101010,00101100
01001001,0000110000,01010010
11010100,0110001100,10000011
10110001,0101001101,10100101
11111111,1101110000,11110101
00101000,1000101010,01000010
11000011,0000001010,11000010
01010110,1001010100,00000101
01000110,0001100000,11100110
10011011,0100000000,01101001
00010111,1011011010,11011011
01010111,1001001110,11101110
11100101,0101001111,00001110
10100011,1110100000,01100110
01000000,0001011100,00001100
11010101,1110011101,11111100
11010100,0001000110,10111111
11011100,0010101000,01001101
01010011,0111001000,01001001
10010111,0111111011,00010000
01001000,1100100100,00100111
10100001,1110010010,01001010
11010110,1110011010,00011010
00110100,0100111011,10101000
01110111,1110011111,00100001
01100100,1011010001,11001111
10001111,0011110000,11100000
00111101,1000001100,01111100
00001100,0010001001,01110000
01011101,1100011101,11001000
10001110,1110100010,01000100
01100101,0011100001,01110111
11010101,0111111101,01111000
01111010,1110001000,10000111
00110110,0100010001,11111001
11110101,1100000110,00100011
11011001,0001000011,11101101
01001111,1110100010,00100011
00011011,1000110100,00101001
01011000,0111100100,10101110
11001110,0111001001,00100111
01101011,1001001111,00000110
01001110,0000001010,11111010
00111100,0011011010,10001001
01001100,1010110010,10101101
01010111,0011011011,10000010
11001001,1001110100,01110101
10001000,1100100010,01011010
11011011,1100100011,10100010
00000111,0001001111,11100101
01111110,1111010000,10101110
11110010,0101111000,11001001
10110101,1011001010,11111001
00111101,1010011111,11111010
10110110,1101010110,10101011
00111100,1011010111,00011011
11000111,0010100010,00011011
11010010,1110110000,11001101
11111011,1011101100,00110111
00000001,1101011011,11100001
10001101,0111110001,00000010
01011010,0001111101,10010001
10000011,0011101000,01001100
11001000,0011110101,00100011
00010111,1110011011,11010100
10000101,0100100100,00100111
10110111,1100001101,11100111
00010010,1011011010,01101011
00011110,0111101011,01101111
11011111,0111110100,11100000
01011010,0000110000,11011001
00100001,1110000111,11000001
10011010,1011101101,01111010
10100111,0100100011,11000110
11110101,1011110101,11110100
11011010,0100000101,00110110
11000001,0000010100,10111010
00101100,1111110001,01000100
00110111,0011001010,00110010
01010100,0011100101,11101000
10001000,0011000101,01110110
00010110,0101110111,11001110
11110101,0110111010,00001110
01110101,0001010001,11111101
11101011,1100001100,11010111
10001101,1101010010,10100111
10000110,1100011010,01101000
10100010,1001110001,11110000
10100111,1000000101,01001111
11101000,0000101110,01111111
11110111,0111100100,10111101
11101111,1101110001,11111111
10110101,1110110100,00010101
11011111,1010010101,11110111
10101100,0001000110,00001110
11000011,0010001001,00100101
00000100,0000011100,00011011
10110110,0101011011,01111111
01100011,0000101111,11101100
10010101,0010101010,01110011
01101011,0100001011,00111001
10100100,0110010000,01111110
01000011,0000101000,10100010
01100001,0010110110,00001101
11111011,1110001100,10110001
11100001,0110110011,10000111
11101111,0000010110,01001101
10110011,1111001111,11111101
11001101,0100110111,00100001
11111111,1001011011,10101110
11101010,1110011000,11100011
01000110,0101101101,00011000
10101001,0000011011,10110011
01111001,1000000010,01111100
11010100,0110100110,01010001
10101110,1010100000,01011100
10001011,0111110110,01101011
01111101,1011000110,01100101
10001010,1000100000,10111101
00111010,0010111001,10111010
11011011,1011100001,10111000
10001011,0001110110,00000110
01010110,0001100110,11010010
11011010,1000000010,00010010
00001101,0111001110,11110011
10001011,1101001011,00110101
01010010,1110111110,00011100
00110010,1111000101,11111100
11101000,1101010111,00110101
11100100,1010111100,00001011
10011100,1010011100,11011100
00100101,0101011010,10110101
11010101,1011110111,01111010
10011100,0011100011,00001000
11100110,0000001111,00100000
10110011,1010010011,00111001
10010011,0100001111,01001110
10000110,1100011001,10111101
00101000,0001101011,10000111
11110000,0010010101,11100000
11010110,1110111100,11001011
01110100,0110101110,00111001
10001001,1100010100,01010111
01011100,0100100010,00110100
10011011,0000101000,01111011
01010010,0001100011,00011110
00001100,1100110000,01110010
10111111,0000100011,01101011
10001110,0000110100,10011000
00011110,0100000000,11000101
11011111,0010011001,11001010
11010000,1011101011,00000110
11000010,1100011101,00101100
01101010,1100011001,00101001
10110110,0010100011,10011000
10111111,0011010011,00110110
11010111,1110100000,00111000
00001010,0110010111,01111100
01000101,0011111111,00000001
01000010,0101011001,01011100
01010111,0011111010,01001011
11110001,0001011001,10011000
00000010,0101110000,11111111
10011010,0101101001,00000111
10010011,0000101001,00101100
01111111,1101100010,00000110
10011110,1111000100,01010100
00010001,0100010111,10010011
00110101,1111111010,00111110
01100111,1000100100,10111000
00011000,0000000100,11010000
11001100,0110010001,01101000
01101000,1101011100,00001000
11000000,1010010010,10110101
11101110,0010000111,00000110
11001011,1011100010,11000110
01001110,0110010011,00101101
11100010,0111011010,10011000
10101000,0011101110,00100101
11100011,0001101101,00011100
00000011,0001111111,00101100
01001001,0010101111,11100101
00001001,0101110111,10110000
11000000,0101000110,11011001
10000001,0111111011,00011011
01011111,1000010100,11011000
10011110,0011100111,11011101
01100101,1011110111,11101111
10111111,1011010000,01001001
10010100,0111111011,00101000
00111000,1001111011,11100111
11101000,1111000010,00111000
01101010,0101010010,01011110
00110011,0001011100,00011001
10001100,1011010001,01101010
11000011,1100011000,00110001
10111101,1101001101,00001001
00100101,0000000111,10111100
10110010,0000101110,00101101
00011110,0101101001,00100100
01001110,1010100000,01000010
00011000,1011101100,11101100
11000100,0010101111,01111101
01000010,1101010010,00011111
11010000,0000111101,11100110
10001110,1000110001,01010000
00001011,0111010101,01001010
10010111,0100111100,11000000
10000110,1000100110,11000111
00001000,0100010110,00100010
11000001,0101100000,10111101
00000101,1011110101,11110001
01110000,0100111111,11111100
01000111,0111001110,00011000
01000011,1001011011,10101000
00000111,1100010100,00101100
10010111,1101110011,00111010
00101001,1001110001,11100011
10111011,1101001011,00011110
10101001,1011011100,10110000
10100001,0101110011,01011101
11000110,1011110000,10100101
11000000,0010000110,01010111
10110110,0011100111,10101001
11000110,1001000001,00000101
01000000,1111110101,01101011
00011110,0110110000,00100100
11111010,0000000100,10110111
01010111,1110110000,00111111
11001010,1101001001,11101000
00011111,1011111000,11000001
11111010,0010101011,00100010
11110111,1100111011,10000110
10101111,1101010000,11000010
00110011,1010011101,01000000
10100100,0100110110,01100111
00010110,0001000100,01000000
11100100,1010110011,11011101
11101010,0100011010,10111000
00010011,1101010111,01010100
